track_name,artist,album,track_url,preview_url,artist_url,genres,file_location,spectrogram
Breathing Divinity,Jani Liimatainen,My Father's Son,https://api.spotify.com/v1/tracks/2DYzExuijXK0C80vAGn8M8,https://p.scdn.co/mp3-preview/931950bb7acea38d517597cbb80e6790c5460832?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/15o2IVJ6hHAxdBBvAjjtn9,"['melodic', 'metal']",../data/audio/Breathing Divinity-Jani Liimatainen.wav,../data/images/spectrograms/Breathing Divinity_Jani Liimatainen_spectro.png
The Light,Seventh Wonder,The Light,https://api.spotify.com/v1/tracks/5gPgYuWtSFOu1tyazRrKKK,https://p.scdn.co/mp3-preview/6e05c78f0d533e34901e66f34ff31f1ab374b380?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/30nUQaYp91iDcRyhr1oNn0,"['deep', 'progressive', 'rock', 'melodic', 'metal', 'neo', 'classical', 'power']",../data/audio/The Light-Seventh Wonder.wav,../data/images/spectrograms/The Light_Seventh Wonder_spectro.png
Diamond Handed,Seven Kingdoms,Diamond Handed,https://api.spotify.com/v1/tracks/4xQOA46nqHLANoCmT4RKMS,https://p.scdn.co/mp3-preview/f044a089adf434e698bf6101cbea3dd6360d22ca?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0PMYvG0U25tgSi8jQExPAC,"['melodic', 'metal', 'power', 'thrash', 'symphonic']",../data/audio/Diamond Handed-Seven Kingdoms.wav,../data/images/spectrograms/Diamond Handed_Seven Kingdoms_spectro.png
Coming for You,Motor Sister,Get Off,https://api.spotify.com/v1/tracks/5iHpCkeNVzVo2nNVF7jqhJ,https://p.scdn.co/mp3-preview/75b75c44fca586cd813b38cefab5456c1188885a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2PSgWUN5hVuv4LYulLxaT3,"['modern', 'hard', 'rock']",../data/audio/Coming for You-Motor Sister.wav,../data/images/spectrograms/Coming for You_Motor Sister_spectro.png
Lust,Kneel Before the Death,Memoir,https://api.spotify.com/v1/tracks/7qoD1cPgXpLvWP53ekrKdG,https://p.scdn.co/mp3-preview/72e1abe90a5711bcbea08bd693f30a440ff2741b?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3Gd8aErwIatbB6fw735SNK,['metalcore'],../data/audio/Lust-Kneel Before the Death.wav,../data/images/spectrograms/Lust_Kneel Before the Death_spectro.png
Secrets (feat. Iggy Pop and Randy Blythe),ONI,Secrets (feat. Iggy Pop and Randy Blythe),https://api.spotify.com/v1/tracks/0IWO0eDIpFbKUZ8qWch8Y4,https://p.scdn.co/mp3-preview/887873acccf27b26189691bb1b1c56b056572927?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6Rnp9z01jyCXbdynsTOQLB,['metalcore'],../data/audio/Secrets feat Iggy Pop and Randy Blythe-ONI.wav,../data/images/spectrograms/Secrets feat Iggy Pop and Randy Blythe_ONI_spectro.png
Bloodline,Awake At Last,Bloodline,https://api.spotify.com/v1/tracks/2JFavDC3z5uk0s6TFwt3Q6,https://p.scdn.co/mp3-preview/15197d3695cb43f2aea88bf670da549e244c172a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6p8wVHDOljhtAZQWAwIHN8,"['gymcore', 'post-hardcore']",../data/audio/Bloodline-Awake At Last.wav,../data/images/spectrograms/Bloodline_Awake At Last_spectro.png
Context,DREGG,Context,https://api.spotify.com/v1/tracks/6bf9dcjiG7TekO8nxypUWg,https://p.scdn.co/mp3-preview/f4a2f88f38b6b837254775e8bf95a82994cb0d45?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3jPUAhZngU2sEwsDm7Um6B,['post-hardcore'],../data/audio/Context-DREGG.wav,../data/images/spectrograms/Context_DREGG_spectro.png
Tempest Of Blades,Battle Beast,Circus Of Doom,https://api.spotify.com/v1/tracks/62TCEZic6RfrMkC2jkJQ2S,https://p.scdn.co/mp3-preview/4c8715464494d7e0b70a56a969197ca149064940?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7k5jeohQCF20a8foBD9ize,"['heavy', 'metal', 'power', 'melodic']",../data/audio/Tempest Of Blades-Battle Beast.wav,../data/images/spectrograms/Tempest Of Blades_Battle Beast_spectro.png
DEATH (By Modern Error),Bury Tomorrow,DEATH (By Modern Error),https://api.spotify.com/v1/tracks/2Komicfi85vw7aPJI0xxZA,https://p.scdn.co/mp3-preview/044170422e18e4c71e1209e6aecef804b483729a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6BD4lgmnh4vy6kkCaZRDWt,"['melodic', 'metalcore', 'screamo', 'post-hardcore']",../data/audio/DEATH By Modern Error-Bury Tomorrow.wav,../data/images/spectrograms/DEATH By Modern Error_Bury Tomorrow_spectro.png
Ecstasies in night infinite,Watain,The Agony & Ecstasy of Watain,https://api.spotify.com/v1/tracks/57LQHgaWbaB02gDFth9in4,https://p.scdn.co/mp3-preview/edd2874cdb39bdb34153d7ba39b6a0287778fd4a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4OpHsZuhfJMU9PZ3zkyUQX,"['black', 'metal', 'dark']",../data/audio/Ecstasies in night infinite-Watain.wav,../data/images/spectrograms/Ecstasies in night infinite_Watain_spectro.png
Fly Away,Gloryhammer,Fly Away,https://api.spotify.com/v1/tracks/0KRMfSzkY5G4ORX2jJDX9E,https://p.scdn.co/mp3-preview/380f4ae6415e6eb921eb3833e38a84ee94677caa?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7dkEByOe0oHqc54qU4hwzV,"['power', 'metal', 'comic', 'melodic', 'symphonic']",../data/audio/Fly Away-Gloryhammer.wav,../data/images/spectrograms/Fly Away_Gloryhammer_spectro.png
Patient Number 9 (feat. Jeff Beck),Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),https://api.spotify.com/v1/tracks/6kAOsnRUgp21bPiUoVZeuJ,https://p.scdn.co/mp3-preview/5336ac89875a6874913ea0e4ce271bc857a69da1?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6ZLTlhejhndI4Rh53vYhrY,"['rock', 'metal', 'hard']",../data/audio/Patient Number 9 feat Jeff Beck-Ozzy Osbourne.wav,../data/images/spectrograms/Patient Number 9 feat Jeff Beck_Ozzy Osbourne_spectro.png
Rotoscope,Spiritbox,Rotoscope,https://api.spotify.com/v1/tracks/3TV6XEPjXQhbSneiEXRNEr,https://p.scdn.co/mp3-preview/029f4fba66c0b2cfddfe53fc14b95fa2982e423a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4MzJMcHQBl9SIYSjwWn8QW,['metalcore'],../data/audio/Rotoscope-Spiritbox.wav,../data/images/spectrograms/Rotoscope_Spiritbox_spectro.png
Into the Earth,Lorna Shore,Into the Earth,https://api.spotify.com/v1/tracks/5XvkXB1vcquootiIcUOoTz,https://p.scdn.co/mp3-preview/ce6e96633eff875baf85467bbefe9512dfd1ea43?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6vXYoy8ouRVib302zxaxFF,"['black', 'deathcore', 'symphonic']",../data/audio/Into the Earth-Lorna Shore.wav,../data/images/spectrograms/Into the Earth_Lorna Shore_spectro.png
Ketamine,Fame on Fire,Ketamine,https://api.spotify.com/v1/tracks/37vKzukXbXcJiA3TMmGptj,https://p.scdn.co/mp3-preview/29d423ca6b30f664cc1f1efdd7a732cc2a54a21a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/10Z7WzKMeIdNBKexi1YarP,['post-hardcore'],../data/audio/Ketamine-Fame on Fire.wav,../data/images/spectrograms/Ketamine_Fame on Fire_spectro.png
Reaper,Fit For A King,Reaper,https://api.spotify.com/v1/tracks/6I7ilpVQq4oETOdmHPL5LE,https://p.scdn.co/mp3-preview/e354e9cd57afc75077daac370fdfc4cc692b257a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0OgdRTPItr9dw4XYp4JJUx,"['christian', 'metalcore', 'rock', 'melodic', 'post-hardcore']",../data/audio/Reaper-Fit For A King.wav,../data/images/spectrograms/Reaper_Fit For A King_spectro.png
Wolf Within,Jonathan Young,Wolf Within,https://api.spotify.com/v1/tracks/1Xdv9RcAsnuO7hWfuzTrBQ,https://p.scdn.co/mp3-preview/3662a42acea2bc902a1e8e8cd1c116f8d033ea88?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2IeMt1qx6ZVt1HFjdfE5tl,"['metal', 'otacore']",../data/audio/Wolf Within-Jonathan Young.wav,../data/images/spectrograms/Wolf Within_Jonathan Young_spectro.png
Seventh Rum of a Seventh Rum,Alestorm,Seventh Rum of a Seventh Rum,https://api.spotify.com/v1/tracks/7KyyCMD4fPZgJ0kKVuNAo3,https://p.scdn.co/mp3-preview/8a1bee8951c61af2fc75174f459e1e5ebb596b57?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3OpqU68JpZlzvjAJj3B2Da,"['power', 'metal', 'comic', 'folk']",../data/audio/Seventh Rum of a Seventh Rum-Alestorm.wav,../data/images/spectrograms/Seventh Rum of a Seventh Rum_Alestorm_spectro.png
Hotel Underground,Alpha Wolf,Hotel Underground,https://api.spotify.com/v1/tracks/0CoxiZuaRFycPJ0Xl1oSOJ,https://p.scdn.co/mp3-preview/a983c3a4d2da5cdbbb07fe92a694a135e9c4bf8a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2tjnvrUmP46XNjFh9V0NGc,"['post-hardcore', 'metalcore', 'nu metalcore']",../data/audio/Hotel Underground-Alpha Wolf.wav,../data/images/spectrograms/Hotel Underground_Alpha Wolf_spectro.png
In Extremis,Queensrÿche,In Extremis,https://api.spotify.com/v1/tracks/5Hq0ORq01GmoS2HDYbxSZR,https://p.scdn.co/mp3-preview/e0ea3859abd8b505ded8835004fe4ac275e25611?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2OgUPVlWYgGBGMefZgGvCO,"['rock', 'glam', 'metal', 'hard', 'progressive', 'power']",../data/audio/In Extremis-Queensrche.wav,../data/images/spectrograms/In Extremis_Queensrche_spectro.png
Engine No. 9,Suicide Silence,The Cleansing (Ultimate Edition),https://api.spotify.com/v1/tracks/3gCZjsbqbVOr9s82yQxgXI,https://p.scdn.co/mp3-preview/676ce5bb40cd98cec7bdfb2b20c2d5319f0ab984?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6HZr7Fs2VfV1PYHIwo8Ylc,"['deathcore', 'melodic', 'metalcore']",../data/audio/Engine No 9-Suicide Silence.wav,../data/images/spectrograms/Engine No 9_Suicide Silence_spectro.png
Natural Born Killer,Dynazty,Natural Born Killer,https://api.spotify.com/v1/tracks/6zF7mIV7Yx74FALTZh3UMZ,https://p.scdn.co/mp3-preview/6154533b69ded09d4bef6fc92faf2af652da636d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5deRBvKxJssHVa9n6B7tWV,"['melodic', 'metal', 'nightrun', 'hard', 'rock']",../data/audio/Natural Born Killer-Dynazty.wav,../data/images/spectrograms/Natural Born Killer_Dynazty_spectro.png
Repent,Halocene,Repent,https://api.spotify.com/v1/tracks/2QkGCfsLjFmOyTXqraOoZN,https://p.scdn.co/mp3-preview/06e8685c728dfeaf1ea745eb6210f9d16f5606b5?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1S4xN9nvW5vlFoRBisdxUL,['pixie'],../data/audio/Repent-Halocene.wav,../data/images/spectrograms/Repent_Halocene_spectro.png
VIOLENT PRINCIPLES,Adema,VIOLENT PRINCIPLES,https://api.spotify.com/v1/tracks/1DIeftYBThGuFnSE0uUv6J,https://p.scdn.co/mp3-preview/195af526fd63614c1e73f927a2ed224ad0bb3fa2?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3n4ersmDo55xV4fPSCKpXb,"['alternative', 'metal', 'industrial', 'nu', 'post-grunge', 'rap', 'rock']",../data/audio/VIOLENT PRINCIPLES-Adema.wav,../data/images/spectrograms/VIOLENT PRINCIPLES_Adema_spectro.png
King Of The Kings,Grave Digger,King Of The Kings,https://api.spotify.com/v1/tracks/58Jv0IEayRVpeeSMilqdvD,https://p.scdn.co/mp3-preview/5dba2ead5bbbf974b16e9547730154ca21f22bbd?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6mfghV4I1CD17FOhDKq7cJ,"['metal', 'power', 'hard', 'rock', 'melodic', 'neo', 'classical', 'speed']",../data/audio/King Of The Kings-Grave Digger.wav,../data/images/spectrograms/King Of The Kings_Grave Digger_spectro.png
What If,For The Fallen Dreams,What If,https://api.spotify.com/v1/tracks/7EviM8sjR2HkaERSlsE7Iq,https://p.scdn.co/mp3-preview/d7479bd787c806f41dedb25e27b6a016de908412?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0rsHKddRhuze38fVL0egOY,"['deathcore', 'melodic', 'hardcore', 'metalcore']",../data/audio/What If-For The Fallen Dreams.wav,../data/images/spectrograms/What If_For The Fallen Dreams_spectro.png
My World,AVOID,My World,https://api.spotify.com/v1/tracks/7qHrBih3sKUkgimXd5J4z2,https://p.scdn.co/mp3-preview/11498155d3a1b9eb3760fc20a5d96ebb211ede36?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7rZJ1D1ERxrHNKTWwpZFVU,['metalcore'],../data/audio/My World-AVOID.wav,../data/images/spectrograms/My World_AVOID_spectro.png
White Eyes,Hopes Die Last,White Eyes,https://api.spotify.com/v1/tracks/0fCgvtJC4QOubRHtN5Pi2y,https://p.scdn.co/mp3-preview/193c9b136831d92a99ef0befa8ac27918df0cae5?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7lDZOczH1YscXoadzACAil,"['melodic', 'metalcore', 'post-hardcore', 'screamo', 'trancecore']",../data/audio/White Eyes-Hopes Die Last.wav,../data/images/spectrograms/White Eyes_Hopes Die Last_spectro.png
Black Water,"Time, The Valuator",Black Water,https://api.spotify.com/v1/tracks/1l3sMzBRc8dgpKzj2wm368,https://p.scdn.co/mp3-preview/fb1387b7811c5810bb59d7d0134ce61d96c2b38d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5XMVfR85CUqujqUkN9c9VQ,['metalcore'],../data/audio/Black Water-Time The Valuator.wav,../data/images/spectrograms/Black Water_Time The Valuator_spectro.png
iudicium per ignem,Dead/Awake,iudicium per ignem,https://api.spotify.com/v1/tracks/35ifxM5PBTxc871D29YJ27,https://p.scdn.co/mp3-preview/cee11c7eb64804bf7da7f9954d3d607609160097?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2Mtcd92iGg5ZXYaSUhZEQm,"['deathcore', 'metallic', 'hardcore', 'progressive']",../data/audio/iudicium per ignem-DeadAwake.wav,../data/images/spectrograms/iudicium per ignem_DeadAwake_spectro.png
State Of Slow Decay,In Flames,State Of Slow Decay,https://api.spotify.com/v1/tracks/4CbZ37zpHKk3FQuV7bRVHB,https://p.scdn.co/mp3-preview/a956c5a051b3724f707db97b52793bf65fa2724d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/57ylwQTnFnIhJh4nu4rxCs,"['alternative', 'metal', 'melodic', 'death', 'metalcore', 'nu', 'melodeath']",../data/audio/State Of Slow Decay-In Flames.wav,../data/images/spectrograms/State Of Slow Decay_In Flames_spectro.png
Choose Your Fighter,Nova Twins,Choose Your Fighter,https://api.spotify.com/v1/tracks/5GJgz8jChM8AA7cSStOqjU,https://p.scdn.co/mp3-preview/5827b4a6157b3fb0e6a7b0b3413c76fbd433fb49?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7I95CM75shzCjHuTzrepjM,"['black', 'punk']",../data/audio/Choose Your Fighter-Nova Twins.wav,../data/images/spectrograms/Choose Your Fighter_Nova Twins_spectro.png
Heartache,From Ashes to New,Heartache,https://api.spotify.com/v1/tracks/2TBDweMyj3Wen6bu9gYwrn,https://p.scdn.co/mp3-preview/da48d449e291c3a368a7ed5bb5dd901ba46eb905?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4HrkLxQHZ5mgCtIVpiH5QX,['post-hardcore'],../data/audio/Heartache-From Ashes to New.wav,../data/images/spectrograms/Heartache_From Ashes to New_spectro.png
Off To War!,Behemoth,Off To War!,https://api.spotify.com/v1/tracks/0SO9N06dHpC0ZfGvQnXqeo,https://p.scdn.co/mp3-preview/6d3ebcff287cbeae84c756479fe7eede1a723377?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1MK0sGeyTNkbefYGj673e9,"['black', 'metal', 'death', 'folk']",../data/audio/Off To War-Behemoth.wav,../data/images/spectrograms/Off To War_Behemoth_spectro.png
Nous Sommes la Guerre,Soilwork,Nous Sommes La Guerre,https://api.spotify.com/v1/tracks/24B3NFMGpDkG952oyc2ALX,https://p.scdn.co/mp3-preview/f62f8369c085166ff31451d526f9166fc50197cc?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7wqP36o9lqWteOCxBnXlwx,"['alternative', 'metal', 'melodic', 'death', 'groove', 'metalcore', 'nu', 'melodeath']",../data/audio/Nous Sommes la Guerre-Soilwork.wav,../data/images/spectrograms/Nous Sommes la Guerre_Soilwork_spectro.png
Dismantled,Icon For Hire,Dismantled,https://api.spotify.com/v1/tracks/01dPcsbep0CGpj4VZ2OWKc,https://p.scdn.co/mp3-preview/5660bf241eef1e662789dd741f5912ea13022b38?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1Jy0lTKAQDnTklKzF0g2o7,"['christian', 'alternative', 'rock', 'gothic', 'pixie', 'slayer']",../data/audio/Dismantled-Icon For Hire.wav,../data/images/spectrograms/Dismantled_Icon For Hire_spectro.png
Unbroken,Onlap,Unbroken,https://api.spotify.com/v1/tracks/40HZZR1lSbgqlD4qQWtz4y,https://p.scdn.co/mp3-preview/ffcb67227695853236481a408755e452e1923422?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5vkIUHgmiNIPn4Beoh2QPc,['gymcore'],../data/audio/Unbroken-Onlap.wav,../data/images/spectrograms/Unbroken_Onlap_spectro.png
Reincarnation,Beyond The Black,Reincarnation,https://api.spotify.com/v1/tracks/3scNYs59MN2puKtlwnzq9Z,https://p.scdn.co/mp3-preview/f54466ac21a479570975ea0e115f124ddbb92c9e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6swnqiL41Bd4gO2fnAXXrf,"['gothic', 'symphonic', 'metal', 'melodic', 'slayer']",../data/audio/Reincarnation-Beyond The Black.wav,../data/images/spectrograms/Reincarnation_Beyond The Black_spectro.png
Rats Return,Porcupine Tree,Rats Return,https://api.spotify.com/v1/tracks/5IeZFXMZx6h0334fcH1D6E,https://p.scdn.co/mp3-preview/67ba4fd921b64d2a3b54600d4b9a67ed5d47aa54?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5NXHXK6hOCotCF8lvGM1I0,"['alternative', 'metal', 'rock', 'progressive', 'symphonic']",../data/audio/Rats Return-Porcupine Tree.wav,../data/images/spectrograms/Rats Return_Porcupine Tree_spectro.png
Sober,Palisades,Sober,https://api.spotify.com/v1/tracks/5Q4q6onwKCYruNIqRz8b3I,https://p.scdn.co/mp3-preview/dd4c9a92f508f6169586625df89de6d01b05ad53?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2w6slVluzWlwADP8aB5yz5,"['metalcore', 'post-hardcore', 'trancecore']",../data/audio/Sober-Palisades.wav,../data/images/spectrograms/Sober_Palisades_spectro.png
Against My Sins,ONI,Loathing Light,https://api.spotify.com/v1/tracks/4MRwYzMlCH8wSNL9fP3nMW,https://p.scdn.co/mp3-preview/1b2fb698fd46c64a2cf464626ab9b268c9cab004?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6Rnp9z01jyCXbdynsTOQLB,['metalcore'],../data/audio/Against My Sins-ONI.wav,../data/images/spectrograms/Against My Sins_ONI_spectro.png
Survival,Within Destruction,Survival,https://api.spotify.com/v1/tracks/5cV5z3OWpzyvLmpZQiJhuA,https://p.scdn.co/mp3-preview/407a7a4a39cfda4d282ad90111642cbeb576c55e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1kAX4yFdmR0hJe2tPu1785,"['progressive', 'deathcore', 'metal']",../data/audio/Survival-Within Destruction.wav,../data/images/spectrograms/Survival_Within Destruction_spectro.png
Oblivion,Civil War,Oblivion,https://api.spotify.com/v1/tracks/3uWrBUXXqPAEtVnoMNjFMy,https://p.scdn.co/mp3-preview/0e0ba44125abf70823c6ba49215028fcaa3bc880?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6lGzC0JJCotCU9QZ2Lgi8T,"['melodic', 'metal']",../data/audio/Oblivion-Civil War.wav,../data/images/spectrograms/Oblivion_Civil War_spectro.png
Living Fiction,Awake At Last,Living Fiction,https://api.spotify.com/v1/tracks/3uYXxMCB48QOUE54abTfA4,https://p.scdn.co/mp3-preview/6bf69ddba71da7601f5dd67027af5e7de012845d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6p8wVHDOljhtAZQWAwIHN8,"['gymcore', 'post-hardcore']",../data/audio/Living Fiction-Awake At Last.wav,../data/images/spectrograms/Living Fiction_Awake At Last_spectro.png
Survival Denied,Get The Shot,Survival Denied,https://api.spotify.com/v1/tracks/5zICNRhnQGIV7HkdNn3EdF,https://p.scdn.co/mp3-preview/1b3991e0f634937cef72af4ca5b24b7a316cf5c0?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/47YTOUaDKlPoDHr00r5Wu2,"['hardcore', 'punk']",../data/audio/Survival Denied-Get The Shot.wav,../data/images/spectrograms/Survival Denied_Get The Shot_spectro.png
Exitus,Psycroptic,Exitus,https://api.spotify.com/v1/tracks/3D35u9P8qrxM1vA0y4wNE8,https://p.scdn.co/mp3-preview/54cb2daf0a6be8aa7627c75a73dc43f879b2b621?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2O8ZayBAqBqoXujSAAx7pm,"['death', 'metal', 'technical']",../data/audio/Exitus-Psycroptic.wav,../data/images/spectrograms/Exitus_Psycroptic_spectro.png
Empire,Memoremains,Pop Metal,https://api.spotify.com/v1/tracks/6oOZSrzBB2QTSRY3qoWaYy,https://p.scdn.co/mp3-preview/ff175379400259f695098f1d3ed799cd386c6393?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/59YzmPPL4s9KUfV4kqWYS1,"['melodic', 'metal', 'slayer', 'symphonic']",../data/audio/Empire-Memoremains.wav,../data/images/spectrograms/Empire_Memoremains_spectro.png
Power,Toxik,Power,https://api.spotify.com/v1/tracks/7dPjCLYM57JmjDTwyqqACV,https://p.scdn.co/mp3-preview/2c3135afd13eec6bc7f943992aa4fe45ec261713?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5v4Rmw4m3h9jJUeXd4hD2m,"['metal', 'old-school', 'thrash', 'speed', 'technical']",../data/audio/Power-Toxik.wav,../data/images/spectrograms/Power_Toxik_spectro.png
Ashen Memories,Mire Lore,Ashen Memories,https://api.spotify.com/v1/tracks/3hS8ZvOMp65mtn18TI1trn,https://p.scdn.co/mp3-preview/67bf93717c4d278d364a6437ec791f9a5b1c680f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0fwNNr5TBw5OVC83CQBySk,"['progressive', 'deathcore']",../data/audio/Ashen Memories-Mire Lore.wav,../data/images/spectrograms/Ashen Memories_Mire Lore_spectro.png
Stand Down,Bleed From Within,Shrine,https://api.spotify.com/v1/tracks/2tpiHcSSFCnpIH8HFzIUEa,https://p.scdn.co/mp3-preview/a44bd7e6cd18a754d9c2446c2d9f34482a535bc6?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5ZvwJikDgdP1PFU4PkAPVG,"['deathcore', 'melodic', 'metalcore', 'metal']",../data/audio/Stand Down-Bleed From Within.wav,../data/images/spectrograms/Stand Down_Bleed From Within_spectro.png
Glitch,Parkway Drive,Glitch,https://api.spotify.com/v1/tracks/35i03ZqMFb5Q3O9TAQ7XLB,https://p.scdn.co/mp3-preview/ea710fd3558996059231bcfebb22b4b01391a72b?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/159qqlGwzE04xyqpfAwRLo,"['metalcore', 'melodic']",../data/audio/Glitch-Parkway Drive.wav,../data/images/spectrograms/Glitch_Parkway Drive_spectro.png
